Data,Adreça,Adreça geo,Hora,Entitat,Latitude,Longitude,data,direccio,direccio geo,demandant,resolucio,hashtag,rao,latitude,longitude,match
10/04/2018,"C/ Olot, 8","Carrer d'Olot, 8, 08024 Barcelona, Spain",11:00,PAHV Gramanet,41.413036,2.1527056,,,,,,,,,,
10/04/2018,"C/ de Sant Pere Mitjà, 1 (M. Urquinaona)","Carrer de Sant Pere Mitjà, 1, 08003 Barcelona, Spain",9:00,PAH Barcelona,41.3870328,2.1762984,10/4/2018,"Sant Pere Mitja, 1 – 3, 1º1ª de Barcelona (08003)","C/ Palau de la Música, 4-6, 08003 Barcelona, Spain","FINCAS PEDRO PEREZ & ASOCIADOS, S.L.",ATURAT en porta,#SoluciónParaZahidi,Desnonaments per lloguer,41.3875752,2.1753128,x
10/04/2018,"C/ del Bou de Sant Pere, 16 (M. Urquinaona)","Carrer del Bou de Sant Pere, 16, 08003 Barcelona, Spain",9:15,PAH Barcelona,41.3880072,2.1766951,10/4/2018,"C/ Bou de Sant Pere, 16, 1º de Barcelona 08003 (Ciutat Vella)","Carrer del Bou de Sant Pere, 16, 1º, 08003 Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaNadia,Desnonaments per lloguer,41.3880072,2.1766951,x
10/04/2018,"C/ Nou de la Rambla, 16 (M. Liceu)","Carrer Nou de la Rambla, 16, 08001 Barcelona, Spain",10:30,PAH Barcelona,41.3787875,2.1737216,,,,,,,,,,
10/04/2018,"C/ de Sant Antoni Abat, 29","Carrer de Sant Antoni Abat, 29, 08001 Barcelona, Spain",9:00,Raval Resistim,41.3790721,2.165008,10/4/2018,"Sant Antoni Abad, 29, 3º2ª de Barcelona (08001 Raval)","Carrer de Sant Antoni Abat, 29, 08001 Barcelona, Spain",BBVA,ATURAT en porta,#JavedSeQueda,Desnonaments per lloguer,41.3790721,2.165008,x
10/04/2018,"C/ Lluna, 27","Carrer de la Lluna, 27, 08001 Barcelona, Spain",10:30,Raval Resistim,41.3815769,2.165434,,,,,,,,,,
10/04/2018,"C/ Nou de la Rambla, 16","Carrer Nou de la Rambla, 16, 08001 Barcelona, Spain",11:00,Raval Resistim,41.3787875,2.1737216,10/4/2018,"Nou de la Rambla, 16, 3º2ª de Barcelona (08001 Raval) ATURAT en porta","Carrer Nou de la Rambla, 16, 08001 Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaDamir,Desnonaments per lloguer,41.3787875,2.1737216,x
11/04/2018,"C/ de Xifré, 90 (Metro Clot)","Carrer de Xifré, 90, 08026 Barcelona, Spain",08:30,PAH Barcelona,41.410749,2.1812023,11/4/2018,"Xifre, 90, 2º1ª de Barcelona (08026)","Carrer de Xifré, 90, 08026 Barcelona, Spain","Intacsa Integral de Actividades, S.L.",ATURAT en porta,#SoluciónParaBlanca,Desnonaments per lloguer,41.410749,2.1812023,x
12/04/2018,"Avinguda Banús Baixa, 23","Av. dels Banús, 08923 Santa Coloma de Gramenet, Barcelona, Spain",09:30,PAHV Gramanet,41.4460534,2.2130452,,,,,,,,,,
12/04/2018,"C/ de la Gerdera, 4 (Metro Sant Ildefons)","Carrer de la Gerdera, 4, 08940 Cornellà de Llobregat, Barcelona, Spain",09:00,PAH Cornellà,41.3613532,2.0847185,,,,,,,,,,
12/04/2018,"C/ de l'Albereda, 14 (Metro Torrassa)","Passeig de l'Albereda, València, Valencia, Spain",10:00,PAH Barcelona,39.464262,-0.3584766,,,,,,,,,,
13/04/2018,"Av. Rasos de Peguera, 87","Av. dels Rasos de Peguera, 87, 08033 Barcelona, Spain",09:00,AAVV Ciutat Meridiana,41.4602997,2.1740862,,,,,,,,,,
13/04/2018,"C/ Doctor Pi i Molist, 19 (Virrei Amat)","Carrer del Doctor Pi i Molist, 19, 08031 Barcelona, Spain",10:30,500x20,41.4315324,2.1739803,,,,,,,,,,
13/04/2018,C/ Travau 29 (Vilapicina),"Carrer de Travau, 29, 08031 Barcelona, Spain",11:15,500x20,41.4327883,2.1691984,,,,,,,,,,
13/04/2018,C/ Peñiscola 31 (Trinitat Vella),"12598 Peniscola, Castellón, Spain",09:00,500x20,40.3668829,0.3913172,,,,,,,,,,
16/04/2018,"C/ Salvà, 63","Carrer de Salvà, 63, 08004 Barcelona, Spain",9:00,SdB Poble Sec,41.372168,2.1652752,,,,,,,,,,
16/04/2018,"C/ Assaonadors, 10","Carrer dels Assaonadors, 10, 08003 Barcelona, Spain",9:15,Resistim al Gòtic,41.3858867,2.1804269,,,,,,,,,,
17/04/2018,"C/ Bòbila, 13","Carrer de la Bòbila, 13, 08004 Barcelona, Spain",9:00,SdB Poble Sec,41.3729115,2.158422,,,,,,,,,,
17/04/2018,"C/ Roviralta, 13","Carrer de Teodor Roviralta, 13, 08022 Barcelona, Spain",11:00,PAHV Gramanet,41.4128073,2.1341683,,,,,,,,,,
18/04/2018,"C/ d'Espriu, 11","Carrer de Salvador Espriu, 11, 08005 Barcelona, Spain",10:30,PAHV Gramanet,41.386945,2.1942985,,,,,,,,,,
19/04/2018,"C/ dels Pirineus, 87","Carrer dels Pirineus, 87, 08042 Barcelona, Spain",10:30,PAHV Gramanet,41.4385542,2.1613865,,,,,,,,,,
19/04/2018,C/ Perafita 65,"Carrer de Perafita, 65, 08033 Barcelona, Spain",09:00,AVV Ciutat Meridiana,41.4593494,2.1702273,,,,,,,,,,
19/04/2018,Av Rasos de Peguera 67,"Av. dels Rasos de Peguera, 67, 08033 Barcelona, Spain",09:00,AVV Ciutat Meridiana,41.46014,2.17426,,,,,,,,,,
19/04/2018,C/ Les Agudes 4,"Carrer de les Agudes, 4, 08033 Barcelona, Spain",09:00,AVV Ciutat Meridiana,41.4621445,2.1768579,,,,,,,,,,
19/04/2018,C/ de Vallcivera 20,"Carrer de Vallcivera, 20, 08033 Barcelona, Spain",09:00,AVV Ciutat Meridiana,41.4604851,2.1779437,,,,,,,,,,
19/04/2018,"C/ d'Aiguablava, 26","Carrer d'Aiguablava, 26, 08033 Barcelona, Spain",09:00,,41.4487855,2.1821276,,,,,,,,,,
19/04/2018,"C/ d'Arnau d'Oms, 27","Carrer d'Arnau d'Oms, 27, 08016 Barcelona, Spain",09:30,PAH Barcelona,41.4298643,2.177172,19/4/2018,"Carrer d’Arnau  d’Oms, 27-29, 4º3ª de Barcelona (08016 Nou Barris)","27, Carrer d'Arnau d'Oms, 08016 Barcelona, Spain","ENTO, S.L.",ATURAT en porta,#SoluciónParaVoski,Desnonaments per lloguer,41.4298975,2.1771618,x
19/04/2018,"Av. Sant Ildefons, 8","Av. de Sant Ildefons, 8, 08940 Cornellà de Llobregat, Barcelona, Spain",9:30,PAH de Cornellà,41.3649272,2.0830935,,,,,,,,,,
19/04/2018,"C/ del Cedre, 1","Carrer del Cedre, 1, 08940 Esplugues de Llobregat, Barcelona, Spain",12:00,PAH de Cornellà,41.3659757,2.0843865,,,,,,,,,,
19/04/2018,"C/ de la República Argentina, 106","Avinguda de la República Argentina, 106, 08023 Barcelona, Spain",11:00,PAC Badalona,41.4111413,2.1454466,,,,,,,,,,
20/04/2018,"C/ Salvà, 12","Carrer de Salvà, 12, 08004 Barcelona, Spain",8:30,SdB Poble Sec,41.3743605,2.1663803,,,,,,,,,,
20/04/2018,"C/ Remei, 53","Carrer del Remei, 53, 08028 Barcelona, Spain",9:15,SdB Poble Sec,41.385624,2.1302607,20/4/2018,"C/ Mare de Déu del Remei, 53, principal 3ª de Barcelona (08004)","Carrer de la Mare de Déu del Remei, 53, 08004 Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaNassir,Desnonaments per lloguer,41.3728965,2.1556712,x
20/04/2018,"C/ Piquer, 53","Carrer de Piquer, 53, 08004 Barcelona, Spain",10:00,SdB Poble Sec,41.3735216,2.1678992,,,,,,,,,,
20/04/2018,"C/ de Salvà, 17","Carrer de Salvà, 17, 08004 Barcelona, Spain",11:00,PAH Barcelona,41.3739286,2.166457,20/4/2018,"Carrer de Salvà, 17, 1º1ª de Barcelona (08004 Poble Sec)","Carrer de Salvà, 17, 08004 Barcelona, Spain","TEBANETA, S.L.",ATURAT en porta,#DiliaSeQueda,Desnonaments per lloguer,41.3739286,2.166457,x
20/04/2018,"C/ de la Cera, 33","Carrer de la Cera, 33, 08001 Barcelona, Spain",10:00,Resistim al Gòtic,41.3786615,2.1658726,,,,,,,,,,
20/04/2018,"C/ Carretes, 75","Carrer de les Carretes, 75, 08001 Barcelona, Spain",11:30,Resistim al Gòtic,41.3765818,2.1689521,,,,,,,,,,
20/04/2018,"C/ Arc de Sant Pau, 11","Carrer de l'Arc de Sant Pau, 11, 08001 Barcelona, Spain",11:45,Resistim al Gòtic,41.3767605,2.1687608,,,,,,,,,,
20/04/2018,"C/ de Roger de Llúria, 38-40","Carrer de Roger de Llúria, 38, 08009 Barcelona, Spain",12:30,PAHV Gramanet,41.3919729,2.1705642,,,,,,,,,,
23/04/2018,,,,,,,23/4/2018,"C/ Berenguer de Palou, 51, planta baja de Barcelona (08027)","Carrer de Berenguer de Palou, 51, 08027 Barcelona, Spain",CAIXABANK,SUSPÉS,,Desnonaments per lloguer,41.4242642,2.1915289,
23/04/2018,,,,,,,23/4/2018,"C/ Josep Estivill, 31 Bjs. Esc. A, 1º2ª de Barcelona (08027)","Carrer de Josep Estivill, 31, 08027 Barcelona, Spain",Inmb,SUSPÉS,#SoluciónParaJavier,Desnonaments per lloguer,41.4182971,2.1881582,
23/04/2018,,,,,,,23/4/2018,"C/ Avila, 169, bajos 1ª de Barcelona (08018 Sant Martí).",,Inmb.,SUSPÉS,#SoluciónParaMauricette,Desnonaments per lloguer,,,
23/04/2018,"C/ de la Comtessa Pardo Bazan, 17","Carrer de la Comtessa de Pardo Bazán, 17, 08027 Barcelona, Spain",9:00,500x20,41.4242663,2.1852309,,,,,,,,,,
23/04/2018,"C/ de Puerto Príncipe, 42","Carrer de Puerto Príncipe, 42, 08027 Barcelona, Spain",8:30,Sindicat d'Habitatge de Sant Andreu,41.4223276,2.1812079,,,,,,,,,,
23/04/2018,"C/ del Planeta Mart, 1","Barcelona, Spain",10:30,PAC Badalona,41.3850639,2.1734035,,,,,,,,,,
24/04/2018,,,,,,,24/4/2018,"Bac de Roda, 79. 6º2ª de Barcelona (08005 Poble Nou).","Carrer de Bac de Roda, 79, 08005 Barcelona, Spain",BANCO SABADELL,SUSPÉS,#NancySeQueda,Desnonaments per hipoteca,41.4058576,2.2058945,
24/04/2018,"C/ del Mas Marí, 63","Carrer del Mas Marí, 63, 08923 Santa Coloma de Gramenet, Barcelona, Spain",10:30,PAHV Gramanet,41.4467879,2.2176524,,,,,,,,,,
24/04/2018,"C/ d'Olot, 8","Carrer d'Olot, 8, 08024 Barcelona, Spain",12:30,PAHV Gramanet,41.413036,2.1527056,,,,,,,,,,
26/04/2018,"C/ de Florència, 61",,10:30,PAHV Gramanet,,,,,,,,,,,,
02/05/2018,,,,,,,2/5/2018,"C/ Pablo Iglesias, 10, 6º3ª de Barcelona (08016 Nou Barris)","Barcelona, Spain",LA SAREB,SUSPES,#ArturoSeQueda,Desnonaments per lloguer,41.3850639,2.1734035,
02/05/2018,,,,,,,2/5/2018,"C/ Mina de la Ciutat, 68, 2º3ª de Barcelona (08042 Roquetas)","Carrer de la Mina de la Ciutat, 68, 08042 Barcelona, Spain",BBVA,DESCONVOCAT – pis adjudicat,#JohannaSeQueda,Desnonaments per lloguer,41.4481686,2.1758623,
02/05/2018,C/ Vallcibera 7,"Carrer de Vallcivera, 7, 08033 Barcelona, Spain",09:00,AAVV Ciutat Meridiana,41.4605062,2.1783036,,,,,,,,,,
02/05/2018,C/ Eduard Tubau 36 (metro Llucmajor),"Carrer d'Eduard Tubau, 36, 08016 Barcelona, Spain",09:00,500x20,41.4381295,2.1751369,,,,,,,,,,
03/05/2018,C/ Gènova 48,,09:00,PAH Gramenet,,,,,,,,,,,,
03/05/2018,"C/ Ferran, 39","Carrer de Ferran, 39, 08002 Barcelona, Spain",10:30,PAH Barcelona,41.3818234,2.175795,3/5/2018,".C/ Ferran, 39, entlº 2ª de Barcelona (08002 Gotic)","Carrer de Ferran, 39, 2ª, 08002 Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaEduardo,Desnonaments per lloguer,41.3818234,2.175795,x
03/05/2018,"C/ de la Lluna, 27","Carrer de la Lluna, 27, 08001 Barcelona, Spain",8:00,Raval Resistim,41.3815769,2.165434,,,,,,,,,,
03/05/2018,"Plaça del Mig de Can Clos, 5","Plaça del Mig de Can Clos, 5, 08038 Barcelona, Spain",9:00,XSM La Marina-Zona Franca,41.360551,2.1466091,,,,,,,,,,
04/05/2018,"C/ de Cantàbria, 42","Carrer de Cantàbria, 42, 08020 Barcelona, Spain",10:00,PAH Barcelona,41.4209743,2.2003461,4/5/2018,"C/ Cantabria, 42, 4º1ª de Barcelona (08020 Sant Marti)","Cantabria, Spain",Inmb.,ATURAT en porta,#SoluciónParaJoumana,Desnonaments per lloguer,43.1828396,-3.9878427,x
07/05/2018,,,,,,,7/5/2018,"C/ Parcerisas, 12, entlº 4ª, izq. de Barcelona (08014)","Carrer de Parcerisa, 12, 08014 Barcelona, Spain",Inmb.    SUSPES per canvi de pis,,#SoluciónParaFatima,Desnonaments per lloguer,41.3688218,2.1344538,
07/05/2018,"C/ de Pujós, 69-71 (Metro Collblanc)","Carrer de Pujós, 69, 08904 L'Hospitalet de Llobregat, Barcelona, Spain",11:30,PAH L'Hospitalet,41.3725931,2.1171665,,,,,,,,,,
07/05/2018,"C/ de Sant Joaquim, 125","Carrer de Sant Joaquim, 125, 08922 Santa Coloma de Gramenet, Barcelona, Spain",10:30,PAHV Gramanet,41.4460784,2.2077775,,,,,,,,,,
08/05/2018,"C/ del Bedoll, 2 (Metro Sant Ildefons)","Carrer del Bedoll, 2, 08940 Cornellà de Llobregat, Barcelona, Spain",10:00,PAH Cornellà,41.3643157,2.0821834,,,,,,,,,,
09/05/2018,,,,,,,9/5/2018,"C/ Llança, 31, 6º3ª de Barcelona (08015)","17490 Llançà, Girona, Spain",Inmb.,No convocat per entrega de claus,#SoluciónParaLea,Desnonaments per lloguer,42.3615931,3.1450291,
09/05/2018,"C/ de les Portadores, 8","Carrer de les Portadores, 8, 08003 Barcelona, Spain",10:15,PAH Barcelona,41.3823876,2.1820188,9/5/2018,"C/ Portadores, 8, 4º","Carrer de les Portadores, 8, 4º, 08003 Barcelona, Spain",Inmb.    SUSPES,,#SoluciónParaHanan,Desnonaments per lloguer,41.3823876,2.1820188,x
09/05/2018,"C/ de Marquès de Barberà, 14","Carrer del Marquès de Barberà, 14, 08001 Barcelona, Spain",10:30,Raval Resistim,41.3785312,2.1721927,,,,,,,,,,
10/05/2018,Mare de Deu de Lorda 86,"Carrer de la Mare de Déu de Lorda, 86, 08033 Barcelona, Spain",08:30,Xarxa de Suport Mutu de la Trini,41.4524519,2.1930371,,,,,,,,,,
10/05/2018,"C/ de l'Epir, 6 (Metro Besòs Mar)","Carrer de l'Epir, 6, 08019 Barcelona, Spain",08:30,PAH Barcelona,41.4144007,2.218778,10/5/2018,"C/ Epir, 6, 2º4ª de Barcelona (08019 Besos Mar)","Barcelona, Spain",Inmb.,EXECUTAT,,Desnonaments per lloguer,41.3850639,2.1734035,x
10/05/2018,"C/ de Pau Claris, 11","Carrer de Pau Claris, 11, 08010 Barcelona, Spain",11:00,PAC Badalona,41.3889918,2.1717569,,,,,,,,,,
11/05/2018,Mare de Deu de Lorda 86,"Carrer de la Mare de Déu de Lorda, 86, 08033 Barcelona, Spain",08:30,Xarxa de Suport Mutu de la Trini,41.4524519,2.1930371,,,,,,,,,,
14/05/2018,C/ de Perafita 34,"Carrer de Perafita, 34, 08033 Barcelona, Spain",09:00,AVV Ciutat Meridiana,41.4596911,2.1689609,,,,,,,,,,
14/05/2018,C/ de Pedraforca 19,"Carrer del Pedraforca, 19, 08033 Barcelona, Spain",09:30,AVV Ciutat Meridiana,41.4621822,2.1751026,,,,,,,,,,
15/05/2018,C/ Fonthonrada 39,"Carrer de la Font Honrada, 39, 08004 Barcelona, Spain",09:00,SdB Poble Sec,41.3727343,2.156006,,,,,,,,,,
15/05/2018,C/ Parlament 1-3,"Carrer del Parlament, 1, 08015 Barcelona, Spain",09:00,Fem Sant Antoni,41.3755138,2.1611276,,,,,,,,,,
15/05/2018,"C/ d'Elkano, 4","Carrer d'Elkano, 4, 08004 Barcelona, Spain",09:00,SdB Poble Sec,41.3723619,2.165758,15/5/2018,"C/ Elkano,4, 4º2ª de Barcelona (08004 Poble Sec)","Carrer d'Elkano, 4, 08004 Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaYaniriuski,Desnonaments per lloguer,41.3723619,2.165758,x
15/05/2018,"C/ de la Mineria, 62","Carrer de la Mineria, 62, 08038 Barcelona, Spain",10:30,PAH Barcelona,41.3673383,2.1403518,15/5/2018,"C/ Mineria, 62 A, entlº 3ª de Barcelona (08038 Sants-Montjuic)","Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaAlí,Desnonaments per lloguer,41.3850639,2.1734035,x
16/05/2018,,,,,,,16/5/2018,"C/ Mineria, 62 A, entlº 3ª de Barcelona (08038 Sants-Montjuic)","Barcelona, Spain","INGECARP, S.L.",DESCONVOCADO,#SoluciónParaMariaIsabel,Desnonaments per lloguer,41.3850639,2.1734035,
17/05/2018,"C/ del Beat Almató, 58","Carrer del Beat Almató, 58, 08023 Barcelona, Spain",10:00,PAH Barcelona,41.4182003,2.1486342,17/5/2018,"C/ Beato Almató, 58, sótano 1ª de Barcelona (08023 Gracia)","Carrer del Beat Almató, 58, 1ª, 08023 Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaAdaGraciela,Desnonaments per lloguer,41.4182003,2.1486342,x
17/05/2018,"C/ del Desmai, 1","Carrer del Desmai, 1, 08940 Cornellà de Llobregat, Barcelona, Spain",12:00,PAH de Cornellà,41.3613727,2.0818976,,,,,,,,,,
18/05/2018,,,,,,,18/5/2018,"C/ Teide, 26, 4º3ª de Barcelona (08031)","Barcelona, Spain","CATALUNYA BANC, S.A..",SUSPES,#MariselaSeQueda,Desnonaments per hipoteca,41.3850639,2.1734035,
18/05/2018,,,,,,,18/5/2018,"C/ Chapi, 11, 1º2ª de Barcelona (08031 Horta-Guinardo)","Barcelona, Spain","J. BALAGUER ARQUITECTURA E INGENIERIA, S.A.    SUSPES",,#SoluciónParaLarry,Desnonaments per lloguer,41.3850639,2.1734035,
18/05/2018,,,,,,,18/5/2018,"C/ Renaixença, 71-73, 4º2ª de Barcelona (08041)","Barcelona, Spain","GAZULLA SOLER MANUEL Y CIA, C.B.   SUSPES",,#SoluciónParaCarlos,Desnonaments per lloguer,41.3850639,2.1734035,
18/05/2018,"C/ de la Mare Eterna, 34","Carrer de la Mare Eterna, 34, 08030 Barcelona, Spain",9:00,500x20,41.4348621,2.2033626,,,,,,,,,,
18/05/2018,"C/ del Centre, 5","Plaça del Centre, 5, 08014 Barcelona, Spain",10:30,500x20,41.3821741,2.1355969,,,,,,,,,,
18/05/2018,"C/ de Beret, 72","Carrer de Beret, 72, 08031 Barcelona, Spain",11:00,500x20,41.4332816,2.1688886,,,,,,,,,,
18/05/2018,"C/ de Liszt, 93","Carrer de Liszt, 93, 08917 Santa Coloma de Gramenet, Barcelona, Spain",9:30,PAC Badalona,41.4500551,2.2216012,,,,,,,,,,
18/05/2018,"C/ de les Agudes, 110","Carrer de les Agudes, 110, 08033 Barcelona, Spain",9:30,AVV Ciutat Meridiana,41.4614164,2.1733938,,,,,,,,,,
18/05/2018,"C/ d'Almagro, 56","Carrer d'Almagro, 56, 08042 Barcelona, Spain",10:00,AVV Ciutat Meridiana,41.4444839,2.1723036,,,,,,,,,,
22/05/2018,,,,,,,22/5/2018,"C/ Elkano, 65, 1º1ª de Barcelona (08004 Poble Sec)","Carrer d'Elkano, 65, 08004 Barcelona, Spain",Inmb..   SUSPES,,#SoluciónParaAbdelhakim,Desnonaments per lloguer,41.3739313,2.1600473,
22/05/2018,"C/ de Santa Madrona, 12","Carrer de Santa Madrona, 12, 08001 Barcelona, Spain",9:50,RavalResistim,41.3753999,2.1716354,,,,,,,,,,
22/05/2018,"C/ de la Font Honrada, 39","Carrer de la Font Honrada, 39, 08004 Barcelona, Spain",9:00,SdB Poble Sec,41.3727343,2.156006,,,,,,,,,,
22/05/2018,"C/ Nou de la Rambla, 99 (M L2-L3 Paral·lel)","Carrer Nou de la Rambla, 99, 08001 Barcelona, Spain",9:15h,PAH BCN,41.3754129,2.1707559,,,,,,,,,,
22/05/2018,"C/ Nou de la Rambla, 99","Carrer Nou de la Rambla, 99, 08001 Barcelona, Spain",9:15h,PAH BCN i Raval Resistim,41.3754129,2.1707559,22/5/2018,"Nou de la Rambla, 99, 1º1ª de Barcelona – (08001 El Raval)","Carrer Nou de la Rambla, 3-5, 08001 Barcelona, Spain","IHEDRIA SPAIN, S.L.",ATURAT en porta,#HafsaSeQueda,Desnonaments per lloguer,41.3788851,2.1742398,x
22/05/2018,"C/ Sta Madrona, 12","Carrer de Santa Madrona, 12, 08001 Barcelona, Spain",9:30h,PAH BCN i Raval Resistim,41.3753999,2.1716354,,,,,,,,,,
23/05/2018,,,,,,,23/5/2018,"Rambla del Poble Nou, 92, 4º4ª de Barcelona (08005 Poble Nou)","Rambla del Poblenou, 92, 08005 Barcelona, Spain",Inmb.,EXECUTAT,#SoluciónParaTheo,Desnonaments per lloguer,41.4020776,2.2001022,
23/05/2018,"C/ d'Alfons el Magnànim, 2","Carrer d'Alfons el Magnànim, 2, 08019 Barcelona, Spain",8:30,PAH Barcelona,41.4137888,2.2184034,23/5/2018,"Alfonso el Magnánimo, 2, 4º1ª de Barcelona – (08019 Sant Marti)","Barcelona, Spain","METROS CUADRADOS, S.L.",ATURAT en porta,#SoluciónParaDolores,Desnonaments per lloguer,41.3850639,2.1734035,x
24/05/2018,,,,,,,24/5/2018,"C/ Ventura Plaja, 39, sobreático 1ª de Barcelona (08028 Sants)","Carrer de Ventura Plaja, 39, 08028 Barcelona, Spain","INMO AYAPLA, S.L",SUSPES,#SoluciónParaLaia,Desnonaments per lloguer,41.3742464,2.1256206,
24/05/2018,"C/ de Gènova, 48","Carrer de Gènova, 48, 08041 Barcelona, Spain",10:30,PAHV Gramanet,41.418256,2.1680085,,,,,,,,,,
24/05/2018,C/ Moianès 77,"Carrer del Moianès, 77, 08014 Barcelona, Spain",9:00h,GHAS,41.3747106,2.1423773,,,,,,,,,,
24/05/2018,C/ Argentera 9,"Carrer de l'Argentera, 9, 08023 Barcelona, Spain",9:30h,Comissió d'Habitatge de Vallcarca,41.411743,2.1458578,,,,,,,,,,
25/05/2018,,,,,,,25/5/2018,"C/ Constanti, 3, planta baja de Barcelona (08035)","43120 Constantí, Tarragona, Spain",BANCO DE SABADELL,SUSPES,#SantiagoYClaudiaSeQuedan,Desnonaments per hipoteca,41.1535458,1.212596,
25/05/2018,"C/ de Perafita, 26","Carrer de Perafita, 26, 08033 Barcelona, Spain",9:00,AVV Ciutat Meridiana,41.4598355,2.1700489,,,,,,,,,,
25/05/2018,C/ de Vidal i Guasch 17,"Carrer de Vidal i Guasch, 17, 08042 Barcelona, Spain",9:00,500x20,41.4460295,2.1753631,,,,,,,,,,
28/05/2018,"C/ Milans, 2","Carrer de Milans, 2, 08002 Barcelona, Spain",9:00,Resistim al Gòtic,41.3804675,2.1790163,,,,,,,,,,
31/05/2018,"C/ Campeny 30 
<M> L1 Torres i Bages","Carrer de Campeny, 30, 08030 Barcelona, Spain",9:30,"️  500x20 
Scarlett i els seus fills necessiten la nostra ajuda.",41.4406373,2.1862551,,,,,,,,,,
01/06/2018,,,,,,,1/6/2018,"C/ Lleialtat, 2  1º2ª de Barcelona (08001)","Barcelona, Spain","NAPROD INVESTMENTS, S.L.",SUSPÉS,#MarthaSeQueda,Desnonaments per ocupació,41.3850639,2.1734035,
1/06/2018,"C/ Mare de Déu del Remei, 19","Carrer de la Mare de Déu del Remei, 19, 08004 Barcelona, Spain",8:45,Sindicat de Barri del Poble Sec,41.3729453,2.15809,,,,,,,,,,
1/06/2018,"C/ Lancaster, 13","Carrer de Lancaster, 13, 08001 Barcelona, Spain",8:00,️  Resistim al Gòtic i veïnes Lancaster,41.3784123,2.1744849,,,,,,,,,,
1/06/2018,"C/Beates, 14","Carrer de les Beates, 14, 08003 Barcelona, Spain",9:00,️  Resistim al Gòtic,41.3864327,2.1765121,,,,,,,,,,
4/06/2018,C/Xifré 90,"Carrer de Xifré, 90, 08026 Barcelona, Spain",Hora a confirmar,️  Observatori d'habitatge i turisme del Clot-Camp de l'Arpa,41.410749,2.1812023,4/6/2018,"Xifré, 90, 2º1ª de Barcelona (08026)","Carrer de Xifré, 90, 08026 Barcelona, Spain","INTACSA INTEGRAL DE ACTIVIDADES, S.L.",SUSPÉS,#SoluciónParaBlanca,Desnonaments per ocupació,41.410749,2.1812023,x
05/06/2018,"C/ de Pàvia, 35","Carrer de Pavia, 35, 08028 Barcelona, Spain",9:00,GHAS,41.3724746,2.1310637,,,,,,,,,,
05/06/2018,"C/ de Sant Andreu, 5","Passeig de Torras i Bages, 5, 08030 Barcelona, Spain",8:30,PAHV Gramanet,41.4365922,2.1911418,,,,,,,,,,
06/06/2018,"C/ de l'Estadella, 75","Torrent de l'Estadella, 75, 08030 Barcelona, Spain",08:30,Sindicat d'Habitatge de Sant Andreu,41.4342916,2.2004689,,,,,,,,,,
06/06/2018,"Av. Rasos de Peguera, 63","Av. dels Rasos de Peguera, 63, 08033 Barcelona, Spain",12:00,️  AVV Ciutat Meridiana,41.4600634,2.174443,,,,,,,,,,
06/06/2018,"C/Pau Piferrer, 116","Carrer de Pau Piferrer, 116, 08914 Santa Coloma de Gramenet, Barcelona, Spain",10:00,️  PAC Badalona,41.446834,2.2223276,,,,,,,,,,
06/06/2018,"C/Sant Frederic, 6","Carrer de Sant Frederic, 6, 08028 Barcelona, Spain",12:00,️  PAC Badalona,41.3735369,2.1286462,,,,,,,,,,
07/06/2018,,,,,,,7/6/2018,"Robador, 49, 4º2ª de Barcelona (08001 Raval)","Carrer de Pau Claris, 149, 4º2ª, 08009 Barcelona, Spain",Inmb.,SUSPÉS,#SoluciónPafraHameed,Desnonaments per ocupació,41.3942596,2.1647621,
07/06/2018,"C/ de Camprodon, 24","Carrer de Camprodon, 24, 08012 Barcelona, Spain",12:00,PAHV Gramanet,41.4009543,2.1641845,,,,,,,,,,
07/06/2018,"C/ Santa Madrona, 12","Passeig de Santa Madrona, 12, 08038 Barcelona, Spain",9:00,️  Raval Resistim,41.368044,2.1573836,,,,,,,,,,
07/06/2018,"C/ Carme, 95","Carrer del Carme, 95, 08001 Barcelona, Spain",9:20,️  Raval Resistim,41.3801045,2.1669361,,,,,,,,,,
07/06/2018,"C/ Espalter, 6","Carrer d'Espalter, 6, 08001 Barcelona, Spain",11:00,️  Raval Resistim,41.3784265,2.1707372,,,,,,,,,,
07/06/2018,"C/ Pedreres, 7","Carrer de les Pedreres, 7, 08004 Barcelona, Spain",10:00,️  Sindicat de Barri del Poble Sec,41.372606,2.1587233,,,,,,,,,,
08/06/2018,,,,,,,8/6/2018,"Alfonso el Magnánimo, 2, 4º1ª de Barcelona – (08019 Sant Marti)","Barcelona, Spain","METROS CUADRADOS, S.L.",DESCONVOCAT,#SoluciónParaDolores,Desnonaments per lloguer,41.3850639,2.1734035,
08/06/2018,,,,,,,8/6/2018,"Av. d’Europa, 197, bajos 2ª de l’Hospitalet de Ll.  (08907 Bellvitge)","Av. d'Europa, 197, bajos 2ª, 08907 L'Hospitalet de Llobregat, Barcelona, Spain",BBVA,SUSPÉS,#KevinSeQueda,Desnonaments per ocupació,41.3563015,2.1126054,
